,Unit Name,Part,Rep Machine Class,Cost Per kg,weight,Supplier Name,MGC,DM Cost
2055889,Mannheim,R176475,OFP,3.535714285714286,3.36,AKD DÖKÜM TICARET A.S.,D07010301,11.88
2055927,Mannheim,R178010,OFP,6.754057428214732,8.01,PKI ZERSPANUNGSTECHNIK,D07010301,54.1
2055932,Mannheim,R179273,OFP,11.45945945945946,0.37,MAYVILLE ENGINEERING,D14010110,4.24
2055935,Mannheim,R179273,OFP,12.114285714285716,0.35,MAYVILLE ENGINEERING,D14010110,4.24
2057173,Mannheim,R216507,OFP,18.409090909090907,1.1,LOU-RICH INC,D07010301,20.25
2057651,Mannheim,R245813,OFP,4.629003021148036,16.55,HYPRO INC,D07010301,76.61
2057831,Mannheim,R255598,OFP,4.564659427443238,10.13,WESO AURORAHUETTE GMBH,D07010301,46.24
2057835,Mannheim,R255599,OFP,3.967978042086002,10.93,WESO AURORAHUETTE GMBH,D07010301,43.37
2057971,Mannheim,R271567,OFP,4.492924528301887,8.48,WESO AURORAHUETTE GMBH,D07010301,38.1
2058510,Mannheim,R306666,OFP,5.154013015184382,4.61,PKI ZERSPANUNGSTECHNIK,D07010301,23.76
2058549,Mannheim,R309521,OFP,3.826086956521739,0.46,O'NEAL MANUFACTURING,D14010110,1.76
2058560,Mannheim,R311934,OFP,5.359939759036146,6.64,AKD DÖKÜM TICARET A.S.,D07010301,35.59
2058566,Mannheim,R312751,OFP,5.596881959910912,4.49,PKI ZERSPANUNGSTECHNIK,D07010301,25.13
2058581,Mannheim,R313013,OFP,58.49999999999999,0.02,HUISSEL GMBH,D14010110,1.17
2058588,Mannheim,R313454,OFP,3.3580163043478257,14.72,SLR GIESSEREI ST. LEON-ROT,D07010301,49.43
2058605,Mannheim,R315748,OFP,1.9728971962616824,10.7,WESO AURORAHUETTE GMBH,D07010301,21.11
2058651,Mannheim,R319700,OFP,8.502392344497608,4.18,FUYMA FUNDICIONES,D07050200,35.54
2058854,Mannheim,R331119,OFP,8.377030162412993,8.62,REGENSBURGER DRUCKGUSSWERKE,D07050200,72.21
2058869,Mannheim,R331120,OFP,8.94789081885856,8.06,REGENSBURGER DRUCKGUSSWERKE,D07050200,72.12
2058896,Mannheim,R331511,OFP,10.132743362831858,4.52,FUYMA FUNDICIONES,D07050200,45.8
2058904,Mannheim,R331725,OFP,15.98936170212766,0.94,FUYMA FUNDICIONES,D07050200,15.03
2058908,Mannheim,R332401,OFP,11.348314606741573,0.89,FUYMA FUNDICIONES,D07050200,10.1
2058928,Mannheim,R333849,OFP,2.9887573964497043,8.45,WESO AURORAHUETTE GMBH,D07010301,25.255
2058936,Mannheim,R334069,OFP,3.190291262135922,5.15,WESO AURORAHUETTE GMBH,D07010301,16.43
2059231,Mannheim,R537839,OFP,4.042830540037244,5.37,WESO AURORAHUETTE GMBH,D07010301,21.71
2059380,Mannheim,R555743,OFP,12.977272727272727,0.44,REGENSBURGER DRUCKGUSSWERKE,D07050200,5.71
2059442,Mannheim,R560061,OFP,4.193520140105079,11.42,WALTER HUNDHAUSEN GMBH,D07010301,47.89
2059746,Mannheim,R95142,OFP,3.726027397260274,1.46,CHINA METAL INTERNATIONAL,D07010301,5.44
2059811,Mannheim,R95660,OFP,16.275510204081634,0.98,REGENSBURGER DRUCKGUSSWERKE,D07050200,15.95
2060631,Mannheim,RE304885,OFP,14.575999999999999,1.25,CURTIS PRODUCTS INC,D03030200,18.22
2060634,Mannheim,RE304887,OFP,16.545454545454547,0.88,CURTIS PRODUCTS INC,D03030200,14.56
2060855,Mannheim,RE335707,OFP,7.591152815013405,7.46,REGENSBURGER DRUCKGUSSWERKE,D07050200,56.63
2060872,Mannheim,RE335711,OFP,8.273322422258591,6.11,REGENSBURGER DRUCKGUSSWERKE,D07050200,50.55
2060921,Mannheim,RE343913,OFP,19.604938271604937,0.81,CURTIS PRODUCTS INC,D03030200,15.88
2062710,Mannheim,W58285LX2,OFP,inf,0.0,KWM WEISSHAAR GMBH,D14010110,9.45
